rent,hhincome,foodstmp,state_fip,county_fip,pernum
0,9999999,0,04,04019,20373
800,47000,0,04,04019,20374
0,245700,0,04,04019,20375
1300,36100,0,04,04019,20376
0,7360,0,04,04019,20377
180,32000,0,04,04019,20378
0,9999999,0,04,04019,20379
0,5450,1,04,04019,20380
0,32400,0,04,04019,20381
0,164300,0,04,04019,20382
0,98800,0,04,04019,20383
0,2600,0,04,04019,20384
0,77000,0,04,04019,20385
0,52600,0,04,04019,20386
1200,52100,0,04,04019,20387
0,25800,0,04,04019,20388
0,9999999,0,04,04019,20389
0,124000,0,04,04019,20390
0,14000,0,04,04019,20391
0,101730,0,04,04019,20392
0,311600,0,04,04019,20393
0,9999999,0,04,04019,20394
0,22300,1,04,04019,20395
0,30000,0,04,04019,20396
0,48000,0,04,04019,20397
940,9999999,0,04,04019,20398
0,0,1,04,04019,20399
0,35600,0,04,04019,20400
0,207600,0,04,04019,20401
0,13900,0,04,04019,20402
700,44300,0,04,04019,20403
500,20600,1,04,04019,20404
480,89000,0,04,04019,20405
0,74800,0,04,04019,20406
0,19900,0,04,04019,20407
1200,27500,1,04,04019,20408
0,318000,0,04,04019,20409
0,9999999,0,04,04019,20410
0,177000,0,04,04019,20411
0,40300,0,04,04019,20412
0,9999999,0,04,04019,20413
0,69000,0,04,04019,20414
910,49000,0,04,04019,20415
0,120200,0,04,04019,20416
0,129000,0,04,04019,20417
0,18000,0,04,04019,20418
0,23200,0,04,04019,20419
0,165000,0,04,04019,20420
0,12200,0,04,04019,20421
0,123800,0,04,04019,20422
0,22400,0,04,04019,20423
0,138000,0,04,04019,20424
0,130600,0,04,04019,20425
0,53100,0,04,04019,20426
1000,91500,0,04,04019,20427
0,12700,0,04,04019,20428
1100,70420,0,04,04019,20429
0,9999999,0,04,04019,20430
0,25000,0,04,04019,20431
0,263000,0,04,04019,20432
0,122000,0,04,04019,20433
0,82100,0,04,04019,20434
1300,43000,0,04,04019,20435
0,80000,0,04,04019,20436
0,18700,0,04,04019,20437
0,22100,0,04,04019,20438
0,35200,0,04,04019,20439
0,18000,0,04,04019,20440
1200,48000,0,04,04019,20441
0,97100,0,04,04019,20442
990,125000,0,04,04019,20443
0,88400,0,04,04019,20444
0,378500,0,04,04019,20445
0,73000,0,04,04019,20446
0,104000,0,04,04019,20447
0,130800,0,04,04019,20448
0,9999999,1,04,04019,20449
0,65400,0,04,04019,20450
0,135000,0,04,04019,20451
0,174500,1,04,04019,20452
0,75000,0,04,04019,20453
0,107900,0,04,04019,20454
1100,64100,0,04,04019,20455
0,23700,1,04,04019,20456
1900,52000,0,04,04019,20457
0,132000,0,04,04019,20458
0,122800,0,04,04019,20459
0,22400,0,04,04019,20460
0,40900,1,04,04019,20461
1200,35000,0,04,04019,20462
0,55000,0,04,04019,20463
0,116600,0,04,04019,20464
110,0,0,04,04019,20465
0,159300,0,04,04019,20466
0,112500,0,04,04019,20467
0,9999999,0,04,04019,20468
0,110800,0,04,04019,20469
0,45000,0,04,04019,20470
700,18000,0,04,04019,20471
0,43600,0,04,04019,20472
0,65000,0,04,04019,20473
0,22100,0,04,04019,20474
0,170000,0,04,04019,20475
0,45600,0,04,04019,20476
0,37700,0,04,04019,20477
0,112450,0,04,04019,20478
0,9999999,1,04,04019,20479
600,10000,0,04,04019,20480
1800,92000,0,04,04019,20481
0,37200,0,04,04019,20482
0,181900,0,04,04019,20483
0,9999999,0,04,04019,20484
0,38420,0,04,04019,20485
0,100200,0,04,04019,20486
0,9999999,0,04,04019,20487
0,158400,0,04,04019,20488
0,9999999,0,04,04019,20489
0,9999999,0,04,04019,20490
0,108000,0,04,04019,20491
0,130,0,04,04019,20492
1400,106000,0,04,04019,20493
0,234900,0,04,04019,20494
0,56000,0,04,04019,20495
0,96420,0,04,04019,20496
0,78000,0,04,04019,20497
1200,28000,0,04,04019,20498
0,140000,0,04,04019,20499
0,112000,0,04,04019,20500
0,9999999,0,04,04019,20501
0,181000,1,04,04019,20502
0,165000,0,04,04019,20503
0,9999999,0,04,04019,20504
680,9999999,0,04,04019,20505
0,60800,0,04,04019,20506
1000,30000,0,04,04019,20507
0,456000,0,04,04019,20508
0,33780,0,04,04019,20509
0,61900,0,04,04019,20510
670,0,0,04,04019,20511
0,317400,0,04,04019,20512
0,56700,0,04,04019,20513
0,81200,0,04,04019,20514
820,72000,0,04,04019,20515
0,280000,0,04,04019,20516
0,65000,0,04,04019,20517
0,230100,0,04,04019,20518
0,47100,1,04,04019,20519
1200,35000,0,04,04019,20520
0,114000,0,04,04019,20521
0,194500,0,04,04019,20522
1200,28000,0,04,04019,20523
540,42000,0,04,04019,20524
0,196000,0,04,04019,20525
0,3000,0,04,04019,20526
530,35600,0,04,04019,20527
0,561200,0,04,04019,20528
0,37200,0,04,04019,20529
0,88800,0,04,04019,20530
1300,116000,0,04,04019,20531
0,9999999,0,04,04019,20532
0,9999999,0,04,04019,20533
0,100000,0,04,04019,20534
0,238100,0,04,04019,20535
860,66000,0,04,04019,20536
0,241600,1,04,04019,20537
0,19200,0,04,04019,20538
600,970,0,04,04019,20539
0,31200,1,04,04019,20540
500,114500,1,04,04019,20541
0,13300,0,04,04019,20542
0,13000,0,04,04019,20543
0,20900,0,04,04019,20544
0,25400,0,04,04019,20545
0,40000,1,04,04019,20546
0,262500,0,04,04019,20547
0,102300,0,04,04019,20548
0,100990,0,04,04019,20549
0,9999999,0,04,04019,20550
0,9999999,0,04,04019,20551
0,77200,0,04,04019,20552
0,122000,0,04,04019,20553
0,22700,0,04,04019,20554
0,27000,0,04,04019,20555
0,371900,0,04,04019,20556
0,29900,0,04,04019,20557
950,39000,0,04,04019,20558
1200,9999999,0,04,04019,20559
0,32100,0,04,04019,20560
0,9999999,0,04,04019,20561
0,50,0,04,04019,20562
1300,11100,0,04,04019,20563
0,182600,0,04,04019,20564
0,9999999,0,04,04019,20565
0,9999999,0,04,04019,20566
0,42800,0,04,04019,20567
0,108050,0,04,04019,20568
0,59000,0,04,04019,20569
0,101900,1,04,04019,20570
1400,54500,0,04,04019,20571
0,9999999,0,04,04019,20572
500,38100,0,04,04019,20573
0,114000,0,04,04019,20574
0,236000,0,04,04019,20575
0,44700,0,04,04019,20576
0,9999999,0,04,04019,20577
0,8400,0,04,04019,20578
0,65200,0,04,04019,20579
0,38500,0,04,04019,20580
1100,20000,0,04,04019,20581
0,185400,0,04,04019,20582
0,84000,0,04,04019,20583
0,121000,1,04,04019,20584
0,145400,0,04,04019,20585
0,77900,1,04,04019,20586
1000,30000,0,04,04019,20587
0,463000,0,04,04019,20588
0,361000,1,04,04019,20589
450,24300,0,04,04019,20590
0,9999999,0,04,04019,20591
400,52000,0,04,04019,20592
880,55900,0,04,04019,20593
0,62000,0,04,04019,20594
0,15200,0,04,04019,20595
0,67400,0,04,04019,20596
0,117000,0,04,04019,20597
0,4400,0,04,04019,20598
0,48400,0,04,04019,20599
0,51420,0,04,04019,20600
0,39820,0,04,04019,20601
970,30000,0,04,04019,20602
0,14400,0,04,04019,20603
0,115100,0,04,04019,20604
0,66000,0,04,04019,20605
0,145000,0,04,04019,20606
1600,76040,0,04,04019,20607
370,50000,0,04,04019,20608
0,28400,0,04,04019,20609
0,9999999,0,04,04019,20610
0,108000,0,04,04019,20611
0,52500,0,04,04019,20612
0,67000,0,04,04019,20613
0,80000,0,04,04019,20614
670,15000,0,04,04019,20615
0,129200,0,04,04019,20616
0,9999999,0,04,04019,20617
730,30400,0,04,04019,20618
0,178100,0,04,04019,20619
0,6000,1,04,04019,20620
1500,218000,0,04,04019,20621
940,22000,1,04,04019,20622
0,40000,0,04,04019,20623
0,133030,0,04,04019,20624
0,111260,0,04,04019,20625
0,35000,0,04,04019,20626
0,158000,0,04,04019,20627
0,14400,0,04,04019,20628
0,42000,0,04,04019,20629
0,25000,0,04,04019,20630
0,45400,0,04,04019,20631
0,77000,0,04,04019,20632
0,9999999,0,04,04019,20633
0,9999999,1,04,04019,20634
0,148500,0,04,04019,20635
0,35800,0,04,04019,20636
0,160000,0,04,04019,20637
0,1500,0,04,04019,20638
0,46500,0,04,04019,20639
0,56800,0,04,04019,20640
0,50000,0,04,04019,20641
0,9999999,0,04,04019,20642
0,48800,0,04,04019,20643
0,45400,0,04,04019,20644
0,139400,1,04,04019,20645
0,9999999,0,04,04019,20646
0,9999999,0,04,04019,20647
0,45100,0,04,04019,20648
0,76100,0,04,04019,20649
0,146000,0,04,04019,20650
0,9999999,0,04,04019,20651
0,81500,0,04,04019,20652
0,30000,0,04,04019,20653
0,150060,0,04,04019,20654
0,9999999,0,04,04019,20655
0,9999999,0,04,04019,20656
0,89000,0,04,04019,20657
1100,34900,1,04,04019,20658
0,9999999,0,04,04019,20659
1300,176600,0,04,04019,20660
0,30000,0,04,04019,20661
0,142000,0,04,04019,20662
1100,57000,0,04,04019,20663
740,21900,0,04,04019,20664
530,24000,0,04,04019,20665
0,157000,0,04,04019,20666
0,80000,0,04,04019,20667
0,73500,0,04,04019,20668
0,69500,0,04,04019,20669
1000,44300,0,04,04019,20670
0,130000,0,04,04019,20671
0,9999999,0,04,04019,20672
0,9999999,0,04,04019,20673
0,118000,0,04,04019,20674
200,141200,0,04,04019,20675
0,80600,0,04,04019,20676
0,127410,1,04,04019,20677
0,35000,0,04,04019,20678
0,73500,0,04,04019,20679
0,117400,0,04,04019,20680
0,45000,0,04,04019,20681
0,16000,1,04,04019,20682
0,31200,0,04,04019,20683
0,50000,0,04,04019,20684
0,15000,0,04,04019,20685
0,55000,0,04,04019,20686
0,9999999,0,04,04019,20687
0,9999999,0,04,04019,20688
0,132000,0,04,04019,20689
0,45900,0,04,04019,20690
0,63300,0,04,04019,20691
0,9000,0,04,04019,20692
850,22000,0,04,04019,20693
0,187000,0,04,04019,20694
880,27500,0,04,04019,20695
0,60500,1,04,04019,20696
0,57900,0,04,04019,20697
0,43000,0,04,04019,20698
0,71700,0,04,04019,20699
0,9999999,0,04,04019,20700
0,92000,0,04,04019,20701
0,112000,0,04,04019,20702
580,10600,0,04,04019,20703
0,49300,0,04,04019,20704
150,18000,0,04,04019,20705
0,23000,0,04,04019,20706
600,16900,0,04,04019,20707
0,108700,0,04,04019,20708
0,37900,1,04,04019,20709
0,37800,0,04,04019,20710
450,6000,0,04,04019,20711
0,121500,0,04,04019,20712
1300,114000,0,04,04019,20713
0,30200,0,04,04019,20714
0,53000,0,04,04019,20715
0,2600,0,04,04019,20716
0,100000,0,04,04019,20717
0,87300,0,04,04019,20718
0,55000,0,04,04019,20719
1100,61000,0,04,04019,20720
0,9999999,0,04,04019,20721
0,64500,0,04,04019,20722
0,173000,0,04,04019,20723
0,31000,0,04,04019,20724
0,238000,0,04,04019,20725
0,190500,0,04,04019,20726
0,131900,0,04,04019,20727
1200,125000,0,04,04019,20728
0,93000,0,04,04019,20729
700,77000,0,04,04019,20730
0,84800,0,04,04019,20731
0,69200,0,04,04019,20732
0,93300,0,04,04019,20733
0,42200,0,04,04019,20734
730,9999999,0,04,04019,20735
0,200000,0,04,04019,20736
0,30000,0,04,04019,20737
0,105890,0,04,04019,20738
800,25000,1,04,04019,20739
0,38500,1,04,04019,20740
0,9999999,0,04,04019,20741
0,177200,0,04,04019,20742
580,18500,0,04,04019,20743
0,151000,0,04,04019,20744
0,26050,0,04,04019,20745
720,12100,1,04,04019,20746
0,342800,0,04,04019,20747
800,39820,0,04,04019,20748
1300,70000,0,04,04019,20749
0,60000,0,04,04019,20750
570,24200,0,04,04019,20751
0,2600,1,04,04019,20752
1500,9999999,0,04,04019,20753
0,103900,0,04,04019,20754
800,31000,0,04,04019,20755
0,9999999,0,04,04019,20756
0,277000,0,04,04019,20757
0,94000,0,04,04019,20758
0,260000,0,04,04019,20759
0,74000,0,04,04019,20760
0,131400,0,04,04019,20761
0,45000,0,04,04019,20762
0,77900,0,04,04019,20763
460,35010,0,04,04019,20764
1200,53000,0,04,04019,20765
0,95600,0,04,04019,20766
0,9999999,0,04,04019,20767
0,145000,0,04,04019,20768
0,57200,0,04,04019,20769
0,28300,0,04,04019,20770
0,98100,0,04,04019,20771
0,31000,0,04,04019,20772
1300,92000,0,04,04019,20773
0,119000,0,04,04019,20774
0,94900,0,04,04019,20775
0,79500,0,04,04019,20776
0,9999999,0,04,04019,20777
0,95000,0,04,04019,20778
0,9999999,0,04,04019,20779
0,184000,0,04,04019,20780
0,9999999,0,04,04019,20781
0,192000,0,04,04019,20782
0,41500,0,04,04019,20783
0,127000,0,04,04019,20784
800,28000,0,04,04019,20785
0,31000,1,04,04019,20786
0,9999999,0,04,04019,20787
0,13500,0,04,04019,20788
0,56200,0,04,04019,20789
0,9999999,0,04,04019,20790
0,265000,0,04,04019,20791
0,9999999,0,04,04019,20792
0,273000,0,04,04019,20793
0,97500,0,04,04019,20794
0,9999999,0,04,04019,20795
0,9999999,0,04,04019,20796
0,41300,0,04,04019,20797
0,130900,0,04,04019,20798
0,61800,0,04,04019,20799
480,0,1,04,04019,20800
350,20800,1,04,04019,20801
0,45900,0,04,04019,20802
0,50000,0,04,04019,20803
570,145000,0,04,04019,20804
0,35000,0,04,04019,20805
950,75000,0,04,04019,20806
0,95600,0,04,04019,20807
0,9999999,0,04,04019,20808
0,72000,0,04,04019,20809
0,9999999,0,04,04019,20810
0,248300,0,04,04019,20811
0,80860,0,04,04019,20812
0,156900,0,04,04019,20813
0,63600,0,04,04019,20814
0,125000,0,04,04019,20815
550,14700,1,04,04019,20816
0,110000,0,04,04019,20817
0,9999999,0,04,04019,20818
780,0,1,04,04019,20819
0,48000,0,04,04019,20820
1600,140100,0,04,04019,20821
0,135000,0,04,04019,20822
0,125700,1,04,04019,20823
780,28000,0,04,04019,20824
910,17100,0,04,04019,20825
0,8000,0,04,04019,20826
0,57000,0,04,04019,20827
0,21600,1,04,04019,20828
0,142000,0,04,04019,20829
850,9999999,0,04,04019,20830
680,9999999,0,04,04019,20831
0,22800,0,04,04019,20832
0,9999999,0,04,04019,20833
0,36800,0,04,04019,20834
0,9999999,0,04,04019,20835
0,133600,0,04,04019,20836
680,8700,0,04,04019,20837
0,12000,0,04,04019,20838
0,32600,0,04,04019,20839
0,92300,0,04,04019,20840
0,58600,0,04,04019,20841
750,19200,0,04,04019,20842
0,99200,0,04,04019,20843
0,9999999,0,04,04019,20844
0,9999999,0,04,04019,20845
0,9999999,0,04,04019,20846
1500,30130,0,04,04019,20847
0,9999999,1,04,04019,20848
750,6500,1,04,04019,20849
1500,62000,0,04,04019,20850
0,155000,0,04,04019,20851
0,110000,0,04,04019,20852
0,9999999,0,04,04019,20853
0,40000,0,04,04019,20854
0,12000,0,04,04019,20855
0,105000,0,04,04019,20856
0,9999999,0,04,04019,20857
0,26000,0,04,04019,20858
0,57000,0,04,04019,20859
660,16900,1,04,04019,20860
0,15500,0,04,04019,20861
0,26100,0,04,04019,20862
0,61500,0,04,04019,20863
0,132290,0,04,04019,20864
670,-1640,1,04,04019,20865
1900,90000,0,04,04019,20866
0,30000,1,04,04019,20867
0,348000,0,04,04019,20868
730,22000,0,04,04019,20869
0,79600,0,04,04019,20870
800,47000,0,04,04019,20871
0,283000,0,04,04019,20872
0,9999999,0,04,04019,20873
0,36900,0,04,04019,20874
0,9999999,0,04,04019,20875
0,9999999,0,04,04019,20876
0,9999999,0,04,04019,20877
0,42000,0,04,04019,20878
0,100000,0,04,04019,20879
0,9999999,0,04,04019,20880
1500,0,0,04,04019,20881
0,72000,0,04,04019,20882
0,9999999,0,04,04019,20883
0,9999999,0,04,04019,20884
0,0,0,04,04019,20885
0,9999999,1,04,04019,20886
980,80000,0,04,04019,20887
0,74100,0,04,04019,20888
0,80210,0,04,04019,20889
0,82800,0,04,04019,20890
0,43400,0,04,04019,20891
0,2800,0,04,04019,20892
0,57000,0,04,04019,20893
840,40350,0,04,04019,20894
0,201400,0,04,04019,20895
0,129300,0,04,04019,20896
0,28000,0,04,04019,20897
0,57000,0,04,04019,20898
0,731500,0,04,04019,20899
0,38350,1,04,04019,20900
560,32000,0,04,04019,20901
0,5000,0,04,04019,20902
0,56000,0,04,04019,20903
0,229800,0,04,04019,20904
1200,69400,0,04,04019,20905
0,62200,0,04,04019,20906
1000,73100,0,04,04019,20907
0,80000,0,04,04019,20908
0,9999999,0,04,04019,20909
0,244500,0,04,04019,20910
0,107000,0,04,04019,20911
0,102000,0,04,04019,20912
0,1020,0,04,04019,20913
0,9999999,0,04,04019,20914
0,84200,0,04,04019,20915
0,64400,0,04,04019,20916
1800,126000,0,04,04019,20917
0,40000,0,04,04019,20918
0,9999999,0,04,04019,20919
200,0,0,04,04019,20920
1100,47000,0,04,04019,20921
0,9999999,0,04,04019,20922
0,16300,1,04,04019,20923
0,167000,0,04,04019,20924
0,38100,0,04,04019,20925
930,0,0,04,04019,20926
0,41000,0,04,04019,20927
0,22000,0,04,04019,20928
0,9999999,0,04,04019,20929
730,18800,0,04,04019,20930
0,62500,0,04,04019,20931
0,9999999,0,04,04019,20932
0,87000,0,04,04019,20933
0,50000,0,04,04019,20934
0,65000,0,04,04019,20935
0,120100,0,04,04019,20936
0,15600,0,04,04019,20937
0,209000,0,04,04019,20938
0,9999999,0,04,04019,20939
0,9999999,0,04,04019,20940
0,47400,0,04,04019,20941
0,107900,0,04,04019,20942
0,51400,0,04,04019,20943
0,9999999,0,04,04019,20944
0,9999999,0,04,04019,20945
0,9999999,0,04,04019,20946
0,73200,0,04,04019,20947
0,92300,0,04,04019,20948
830,0,0,04,04019,20949
0,151000,0,04,04019,20950
0,91700,0,04,04019,20951
0,22700,0,04,04019,20952
0,44500,0,04,04019,20953
650,16200,0,04,04019,20954
0,101000,0,04,04019,20955
0,46400,0,04,04019,20956
0,137800,0,04,04019,20957
0,18300,0,04,04019,20958
0,202000,0,04,04019,20959
0,124000,0,04,04019,20960
0,9999999,0,04,04019,20961
550,12690,1,04,04019,20962
0,79200,0,04,04019,20963
800,0,0,04,04019,20964
4200,371900,0,04,04019,20965
0,9999999,0,04,04019,20966
0,100000,0,04,04019,20967
0,120400,0,04,04019,20968
750,35200,0,04,04019,20969
0,205000,0,04,04019,20970
990,14900,0,04,04019,20971
0,212000,0,04,04019,20972
1200,45000,0,04,04019,20973
0,38400,0,04,04019,20974
0,9999999,0,04,04019,20975
0,9999999,0,04,04019,20976
0,60000,0,04,04019,20977
0,10400,0,04,04019,20978
1500,40800,0,04,04019,20979
1300,65000,0,04,04019,20980
0,205000,0,04,04019,20981
0,9999999,0,04,04019,20982
0,21200,0,04,04019,20983
0,26000,0,04,04019,20984
0,19900,0,04,04019,20985
0,65000,1,04,04019,20986
0,67000,0,04,04019,20987
680,93700,1,04,04019,20988
0,9999999,0,04,04019,20989
1300,78000,0,04,04019,20990
0,125000,0,04,04019,20991
0,9999999,0,04,04019,20992
0,180050,0,04,04019,20993
0,32500,0,04,04019,20994
0,53100,0,04,04019,20995
740,77400,0,04,04019,20996
0,9999999,0,04,04019,20997
0,9999999,1,04,04019,20998
0,235000,0,04,04019,20999
0,198400,0,04,04019,21000
0,9999999,1,04,04019,21001
0,9999999,0,04,04019,21002
1000,50000,0,04,04019,21003
0,150000,0,04,04019,21004
0,253700,0,04,04019,21005
0,253000,0,04,04019,21006
0,9999999,0,04,04019,21007
0,66100,0,04,04019,21008
0,9999999,0,04,04019,21009
0,9999999,0,04,04019,21010
1200,28000,0,04,04019,21011
0,9999999,0,04,04019,21012
0,36300,0,04,04019,21013
0,14510,0,04,04019,21014
1000,36000,0,04,04019,21015
0,68000,0,04,04019,21016
0,9999999,0,04,04019,21017
0,46000,0,04,04019,21018
0,9999999,0,04,04019,21019
0,220100,0,04,04019,21020
0,34300,0,04,04019,21021
0,164000,0,04,04019,21022
770,16640,1,04,04019,21023
0,9999999,1,04,04019,21024
0,310000,0,04,04019,21025
0,67200,0,04,04019,21026
0,84400,0,04,04019,21027
160,0,1,04,04019,21028
500,40000,0,04,04019,21029
0,36200,0,04,04019,21030
0,50000,1,04,04019,21031
0,444800,0,04,04019,21032
0,9999999,0,04,04019,21033
500,76000,0,04,04019,21034
0,159200,0,04,04019,21035
0,24400,0,04,04019,21036
1200,72000,0,04,04019,21037
0,109000,0,04,04019,21038
1200,82000,0,04,04019,21039
0,83700,0,04,04019,21040
690,39000,0,04,04019,21041
0,44800,0,04,04019,21042
0,99000,0,04,04019,21043
2900,35050,0,04,04019,21044
0,32550,0,04,04019,21045
0,165000,0,04,04019,21046
1200,7450,1,04,04019,21047
0,98300,0,04,04019,21048
0,64100,0,04,04019,21049
330,14300,0,04,04019,21050
0,158800,0,04,04019,21051
0,46600,0,04,04019,21052
0,9999999,0,04,04019,21053
0,9999999,0,04,04019,21054
0,101050,0,04,04019,21055
0,120800,0,04,04019,21056
0,125000,0,04,04019,21057
0,207000,0,04,04019,21058
0,61500,0,04,04019,21059
0,384500,0,04,04019,21060
0,135900,0,04,04019,21061
730,81300,0,04,04019,21062
630,22200,0,04,04019,21063
0,81200,0,04,04019,21064
0,501000,0,04,04019,21065
0,9999999,0,04,04019,21066
0,27800,0,04,04019,21067
0,-1900,0,04,04019,21068
0,9999999,0,04,04019,21069
0,194000,0,04,04019,21070
0,9999999,0,04,04019,21071
2000,136000,0,04,04019,21072
0,237000,0,04,04019,21073
0,120000,0,04,04019,21074
600,91000,0,04,04019,21075
0,39500,0,04,04019,21076
0,129000,0,04,04019,21077
0,211300,0,04,04019,21078
0,20200,0,04,04019,21079
0,9999999,0,04,04019,21080
0,44800,0,04,04019,21081
0,9999999,0,04,04019,21082
0,9999999,0,04,04019,21083
650,36500,0,04,04019,21084
0,129000,0,04,04019,21085
0,9999999,0,04,04019,21086
0,9999999,0,04,04019,21087
0,2800,0,04,04019,21088
750,21000,1,04,04019,21089
0,107000,0,04,04019,21090
0,9999999,0,04,04019,21091
1200,32100,0,04,04019,21092
0,9999999,0,04,04019,21093
1000,51000,0,04,04019,21094
0,266300,0,04,04019,21095
1500,52000,0,04,04019,21096
350,109500,1,04,04019,21097
0,9999999,0,04,04019,21098
1400,98000,0,04,04019,21099
0,106000,0,04,04019,21100
0,59500,0,04,04019,21101
0,9999999,0,04,04019,21102
0,62200,0,04,04019,21103
1100,110000,0,04,04019,21104
0,9999999,0,04,04019,21105
1100,58850,0,04,04019,21106
0,111900,0,04,04019,21107
0,83000,0,04,04019,21108
0,57000,0,04,04019,21109
0,34000,0,04,04019,21110
0,374900,0,04,04019,21111
760,53700,0,04,04019,21112
700,27000,0,04,04019,21113
0,147400,0,04,04019,21114
900,62900,1,04,04019,21115
0,80000,0,04,04019,21116
0,23000,0,04,04019,21117
700,23000,1,04,04019,21118
200,7000,0,04,04019,21119
0,985000,0,04,04019,21120
0,74000,0,04,04019,21121
0,91900,0,04,04019,21122
630,38000,0,04,04019,21123
0,20500,1,04,04019,21124
0,9999999,1,04,04019,21125
710,53000,0,04,04019,21126
670,71900,0,04,04019,21127
0,88400,0,04,04019,21128
0,77000,0,04,04019,21129
0,116800,0,04,04019,21130
0,70000,0,04,04019,21131
390,9999999,0,04,04019,21132
0,9999999,0,04,04019,21133
1900,100500,0,04,04019,21134
0,52700,0,04,04019,21135
80,0,1,04,04019,21136
0,9999999,0,04,04019,21137
0,156000,0,04,04019,21138
0,35600,0,04,04019,21139
0,9999999,0,04,04019,21140
0,50100,0,04,04019,21141
0,26000,0,04,04019,21142
840,27000,0,04,04019,21143
0,80700,0,04,04019,21144
0,115120,0,04,04019,21145
0,9999999,0,04,04019,21146
0,304200,0,04,04019,21147
1100,46400,0,04,04019,21148
0,18100,0,04,04019,21149
0,9400,0,04,04019,21150
0,75500,0,04,04019,21151
0,10500,0,04,04019,21152
0,9999999,0,04,04019,21153
0,255000,0,04,04019,21154
0,130700,0,04,04019,21155
0,535000,0,04,04019,21156
0,9999999,0,04,04019,21157
0,9999999,0,04,04019,21158
0,86500,0,04,04019,21159
0,9999999,0,04,04019,21160
0,153900,0,04,04019,21161
1400,100400,0,04,04019,21162
0,400000,0,04,04019,21163
0,67000,0,04,04019,21164
0,149800,0,04,04019,21165
0,74700,0,04,04019,21166
0,101000,0,04,04019,21167
0,9999999,0,04,04019,21168
0,36400,0,04,04019,21169
0,28900,0,04,04019,21170
0,103000,0,04,04019,21171
700,24000,0,04,04019,21172
0,73000,0,04,04019,21173
0,42500,1,04,04019,21174
0,221600,0,04,04019,21175
0,25700,0,04,04019,21176
0,30700,1,04,04019,21177
4200,200000,0,04,04019,21178
0,186600,0,04,04019,21179
920,71200,0,04,04019,21180
0,43200,0,04,04019,21181
0,9999999,0,04,04019,21182
780,34100,0,04,04019,21183
0,180000,0,04,04019,21184
0,9999999,0,04,04019,21185
2200,123010,0,04,04019,21186
260,120000,0,04,04019,21187
0,45000,0,04,04019,21188
0,130000,0,04,04019,21189
0,68200,0,04,04019,21190
0,14510,0,04,04019,21191
0,196950,0,04,04019,21192
0,144000,0,04,04019,21193
0,90000,0,04,04019,21194
800,17500,1,04,04019,21195
0,89300,0,04,04019,21196
0,59300,0,04,04019,21197
0,9999999,0,04,04019,21198
0,131000,0,04,04019,21199
0,347200,0,04,04019,21200
640,4900,0,04,04019,21201
0,81900,1,04,04019,21202
0,78600,0,04,04019,21203
0,9999999,0,04,04019,21204
0,9999999,0,04,04019,21205
0,9999999,0,04,04019,21206
0,34800,0,04,04019,21207
0,68600,0,04,04019,21208
0,82100,0,04,04019,21209
1500,80200,1,04,04019,21210
0,100000,0,04,04019,21211
0,9999999,0,04,04019,21212
0,52300,0,04,04019,21213
0,110500,0,04,04019,21214
650,9999999,0,04,04019,21215
0,70300,0,04,04019,21216
920,63000,0,04,04019,21217
0,32200,0,04,04019,21218
450,8700,1,04,04019,21219
0,26000,0,04,04019,21220
0,204100,0,04,04019,21221
1300,127200,0,04,04019,21222
0,59300,0,04,04019,21223
0,9999999,0,04,04019,21224
0,10300,0,04,04019,21225
0,39500,0,04,04019,21226
0,81370,0,04,04019,21227
0,121000,0,04,04019,21228
0,53500,0,04,04019,21229
0,31670,0,04,04019,21230
0,9999999,1,04,04019,21231
0,395000,0,04,04019,21232
0,60000,0,04,04019,21233
0,9999999,0,04,04019,21234
0,77000,1,04,04019,21235
0,72000,0,04,04019,21236
0,129610,0,04,04019,21237
0,9999999,0,04,04019,21238
0,20000,0,04,04019,21239
0,44500,1,04,04019,21240
1000,36000,0,04,04019,21241
0,28000,0,04,04019,21242
0,136100,0,04,04019,21243
0,9999999,0,04,04019,21244
0,9999999,0,04,04019,21245
0,57300,0,04,04019,21246
0,90000,0,04,04019,21247
0,58900,0,04,04019,21248
0,268000,0,04,04019,21249
0,145000,0,04,04019,21250
0,9999999,0,04,04019,21251
0,9999999,0,04,04019,21252
0,77800,0,04,04019,21253
0,9999999,0,04,04019,21254
0,210000,0,04,04019,21255
0,171000,0,04,04019,21256
1000,30700,1,04,04019,21257
560,40800,0,04,04019,21258
0,206000,0,04,04019,21259
0,201400,0,04,04019,21260
500,5000,0,04,04019,21261
0,26800,0,04,04019,21262
0,83680,0,04,04019,21263
0,9999999,0,04,04019,21264
0,9999999,0,04,04019,21265
750,28000,0,04,04019,21266
0,47600,0,04,04019,21267
0,70800,1,04,04019,21268
0,20700,0,04,04019,21269
1400,81000,0,04,04019,21270
0,9999999,0,04,04019,21271
1400,26000,1,04,04019,21272
0,71500,0,04,04019,21273
900,65800,0,04,04019,21274
0,125000,0,04,04019,21275
0,31000,0,04,04019,21276
0,28200,0,04,04019,21277
0,78000,0,04,04019,21278
630,105000,0,04,04019,21279
870,55000,0,04,04019,21280
0,86000,0,04,04019,21281
0,7200,0,04,04019,21282
0,9999999,0,04,04019,21283
0,9999999,0,04,04019,21284
0,73900,0,04,04019,21285
0,0,0,04,04019,21286
0,155000,0,04,04019,21287
0,36300,0,04,04019,21288
0,370070,0,04,04019,21289
