placekey,raw_visitor_counts,distance_from_home,median_dwell,cluster,location_name,top_category,sub_category,latitude,longitude,city,region,pred_sub_category
223-222@8ts-zff-v9f,3.8066624897703196,9.932026417342549,3.6375861597263857,3,Carolyn's Classics,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.410473,-111.9239,Tempe,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-223@8ts-3mj-pqf,4.110873864173311,8.005033344637111,1.9459101490553132,1,Quik Mart,Grocery Stores,Convenience Stores,32.279724,-110.98691,Flowing Wells,AZ,Convenience Stores
222-224@8ts-zj8-jgk,5.459585514144159,8.23827262463303,2.9444389791664403,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.34845,-111.9136,Tempe,AZ,Supermarkets and Other Grocery (except Convenience) Stores
229-223@8ts-zfk-rkz,5.043425116919247,8.486115235845377,2.6390573296152584,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.449947,-111.92503,Tempe,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-zcq-sqz,6.173786103901937,8.620651899784468,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.262238,-111.79031,Chandler,AZ,Convenience Stores
226-222@8ts-78f-qfz,3.970291913552122,7.829630389150193,1.9459101490553132,1,Mercado Y Carniceria Los Primos,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.07077,-110.95478,Summit,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8tt-7yy-4n5,2.1972245773362196,8.9850695596458,2.8903717578961645,3,Wilson Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,31.385595,-110.94637,Nogales,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-zxn-skf,5.389071729816501,8.692322277628687,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,33.331486,-111.98022,Phoenix,AZ,Convenience Stores
223-222@8ts-zg5-3bk,4.605170185988092,9.182557990963732,2.0149030205422647,2,Circle K,Grocery Stores,Convenience Stores,33.45108,-112.01327,Phoenix,AZ,Convenience Stores
224-222@5zb-wvk-3t9,5.424950017481403,8.258681496264236,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.6558,-112.01413,Phoenix,AZ,Convenience Stores
zzy-222@8tt-7yy-wx5,2.833213344056216,8.017966703493599,3.295836866004329,3,Sefete Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,31.377321,-110.9442,Nogales,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@5zb-xg6-f75,4.143134726391533,7.787382026484701,2.6026896854443837,1,El Mirage Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.609314,-112.3211,El Mirage,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@5zb-xmj-k75,2.6390573296152584,10.163117312420749,4.350277936359301,3,The Bro Companies,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.619743,-111.92088,Scottsdale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-3nw-cbk,4.204692619390966,8.544419177669829,2.70805020110221,1,Jims Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.192699,-110.95874,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8tt-pfn-xbk,5.081404364984463,8.442254104751743,2.0794415416798357,1,Circle K,Grocery Stores,Convenience Stores,31.555775,-110.30564,Sierra Vista,AZ,Convenience Stores
223-223@8ts-s2z-389,5.41610040220442,9.122710622015209,2.8903717578961645,2,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.263103,-109.84232,Willcox,AZ,Supermarkets and Other Grocery (except Convenience) Stores
23k-222@8ts-bxt-8gk,2.0794415416798357,7.734996194022781,2.917770732084279,3,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.064278,-112.05038,Maricopa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-222@5z9-br9-hdv,5.66988092298052,8.857799727175905,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,35.093014,-114.59846,Bullhead City,AZ,Convenience Stores
222-223@8tr-zbf-nqz,5.365976015021851,8.934850340289763,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,32.324036,-111.01151,Tucson,AZ,Convenience Stores
224-222@8sc-xpv-vxq,2.70805020110221,9.248021438943871,3.091042453358316,3,North Gila Store,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.728165,-114.51358,Yuma,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-224@8tr-zbf-nbk,5.170483995038151,9.321613374385612,3.044522437723423,3,JuicyTea,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.323696,-111.01014,Oro Valley,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-223@8ts-zdb-ty9,3.784189633918261,8.401108712395436,2.3978952727983707,1,Del Sol Mercado,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.298595,-111.84303,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-3pb-wrk,5.703782474656201,9.797237752693418,2.0794415416798357,2,Circle K,Grocery Stores,Convenience Stores,32.249916,-110.99497,Tucson,AZ,Convenience Stores
222-222@8tt-phw-pd9,5.739792912179234,8.994296557777195,3.1354942159291497,1,Commissary,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,31.558346,-110.35065,Sierra Vista,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-222@5zb-xk4-99f,6.432940092739179,9.972267067930954,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.58308,-111.88943,Scottsdale,AZ,Convenience Stores
222-223@5zb-xjf-jjv,4.442651256490317,7.866338923046544,2.5649493574615367,1,Carniceria Namiquipa,Grocery Stores,Convenience Stores,33.528069,-112.18562,Glendale,AZ,Convenience Stores
222-222@5zb-wwb-92k,5.556828061699537,8.360773272144936,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,33.625305,-112.09908,Phoenix,AZ,Convenience Stores
223-222@5zb-xkk-7dv,5.966146739123692,7.9599745280805365,2.772588722239781,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.642712,-111.97601,Scottsdale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@8ts-zrm-pvz,5.883322388488279,8.533263371593732,2.302585092994046,1,Circle 7 Mart,Grocery Stores,Convenience Stores,33.45108,-111.82177,Mesa,AZ,Convenience Stores
zzw-222@5zb-xd6-9pv,5.883322388488279,9.353921100453707,2.0794415416798357,2,Circle K,Grocery Stores,Convenience Stores,33.441727,-112.09942,Phoenix,AZ,Convenience Stores
228-223@8sc-xqr-6zf,6.139884552226255,8.972083182851925,2.9444389791664403,1,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.671291,-114.62096,Yuma,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@8ts-zgm-3h5,5.69035945432406,8.008032846969307,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,33.422874,-111.83194,Mesa,AZ,Convenience Stores
223-222@8ts-zdb-wp9,6.100318952020064,8.32069157104845,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.299519,-111.84064,Chandler,AZ,Convenience Stores
222-224@8ts-3j8-49z,6.102558594613569,7.968665700466235,2.772588722239781,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.190308,-110.79102,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-222@5zb-xg8-9cq,3.6888794541139363,8.292047637431354,2.302585092994046,1,Circle K,Grocery Stores,Convenience Stores,33.625202,-112.33401,Surprise,AZ,Convenience Stores
227-222@8ts-zbg-zfz,5.60947179518496,8.182279739259018,2.5649493574615367,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.394512,-111.82139,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-225@5zb-xfn-z4v,6.063785208687608,7.951559331155252,2.833213344056216,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.596775,-112.23951,Peoria,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-xgt-xqz,6.306275286948016,8.546751993657782,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.653145,-112.23827,Peoria,AZ,Convenience Stores
222-222@5zb-x2m-3h5,6.19644412779452,8.32069157104845,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.711563,-112.20254,Glendale,AZ,Convenience Stores
227-222@8ts-ydx-9fz,2.4849066497880004,9.249753374333018,2.6026896854443837,3,The Water Shed,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.986984,-111.5257,Coolidge,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-224@8ts-zt7-cbk,6.391917113392602,8.975756630519417,1.791759469228055,2,Corner Store,Grocery Stores,Convenience Stores,33.218788,-111.78981,Chandler,AZ,Convenience Stores
225-222@5zb-wwp-yn5,5.683579767338681,8.894533135798554,2.4849066497880004,1,AJ's Fine Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.666569,-112.20539,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
227-222@8ts-3h8-y5f,5.783825182329737,8.583355393669907,2.995732273553991,1,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.2225,-110.82483,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
228-222@5zb-xcd-yy9,3.7612001156935624,9.225130457448818,2.70805020110221,3,Yogie's Market,Grocery Stores,Convenience Stores,33.567757,-112.08165,Phoenix,AZ,Convenience Stores
zzw-22k@5zb-x7f-8n5,6.782192056006791,10.384925559407527,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.87043,-112.14964,Anthem,AZ,Convenience Stores
zzw-222@5zb-xcj-snq,3.258096538021482,7.701200180857446,2.1400661634962708,1,Abarrotes La Union,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.571548,-112.05954,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-225@8tt-pzq-8n5,5.652489180268651,9.505171826581176,1.9459101490553132,2,Quik Mart,Grocery Stores,Convenience Stores,32.044106,-110.71382,Vail,AZ,Convenience Stores
224-222@5zb-xbd-gc5,3.367295829986474,9.727346854817254,3.9512437185814275,3,Sahuaro Spice,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.490204,-112.13142,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
22f-223@8tg-hvn-2tv,5.5053315359323625,8.326758814511733,2.4849066497880004,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,35.220108,-111.62178,Flagstaff,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-vnw-d35,5.605802066295998,8.929567707825337,2.0794415416798357,2,Out West General Store,Grocery Stores,Convenience Stores,33.536861,-112.42776,Waddell,AZ,Convenience Stores
222-222@8ts-zs2-5cq,4.477336814478207,8.19836438996762,2.1972245773362196,1,U Stop Convenience Store,Grocery Stores,Convenience Stores,33.415192,-111.7188,Mesa,AZ,Convenience Stores
22c-222@8ts-3nx-bff,3.912023005428146,9.137877200242468,2.1400661634962708,2,Tortilleria Dona Esperanza,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.193726,-110.96555,South Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-zh6-5s5,6.1092475827643655,9.078635880978755,2.0794415416798357,2,Circle K,Grocery Stores,Convenience Stores,33.378567,-111.99635,Phoenix,AZ,Convenience Stores
222-225@8tt-22j-mkz,6.257667587882639,8.432941638968646,1.791759469228055,1,Fast Market,Grocery Stores,Convenience Stores,33.249359,-111.62695,Queen Creek,AZ,Convenience Stores
224-222@8ts-zyn-4d9,3.091042453358316,9.844374288043621,2.302585092994046,2,Chandler's Best Beefshare,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.301514,-111.94707,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@5zb-v7g-9cq,7.259116128097101,8.538758969330798,2.772588722239781,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.640495,-112.39511,Surprise,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-xkp-3kf,5.529429087511423,8.709630081951286,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.626888,-111.99666,Phoenix,AZ,Convenience Stores
zzw-222@8tt-pfq-3nq,3.295836866004329,8.353732642263202,2.302585092994046,1,Circle K,Grocery Stores,Convenience Stores,31.547174,-110.2919,Sierra Vista,AZ,Convenience Stores
zzw-222@5zb-xmy-8n5,5.081404364984463,8.77786371462117,2.302585092994046,2,AJ's Fine Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.510494,-111.98529,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-223@5zb-xbp-f4v,3.044522437723423,9.749111847392573,4.330733340286331,3,Smokey Rubz,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.560081,-112.11325,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@5zb-v7h-jjv,4.804021044733257,7.826842098158293,2.6741486494265287,1,Bashas' Supermarkets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.608162,-112.39191,Surprise,AZ,Supermarkets and Other Grocery (except Convenience) Stores
22d-224@8ts-bxs-zzz,6.4425401664681985,8.999866223762636,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.044285,-112.04736,Maricopa,AZ,Convenience Stores
224-222@5zb-xkg-fzz,2.1972245773362196,9.32892308780313,2.302585092994046,3,ampm,Grocery Stores,Convenience Stores,33.641212,-112.00434,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
227-222@5zb-xdw-tsq,3.7376696182833684,9.824931239630352,3.6888794541139363,3,Riverslots,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.437164,-112.05827,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
229-222@5z9-m3k-y9z,3.1780538303479458,7.233455418621439,2.302585092994046,1,Valle Travel Stop,Grocery Stores,Convenience Stores,35.259369,-112.17587,Williams,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-224@5zb-wtt-99f,5.030437921392435,7.736743682453495,2.5649493574615367,1,Bashas' Supermarkets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.65377,-112.06404,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-v7b-vzz,7.20934025660291,8.6652683094816,2.0794415416798357,1,Circle K,Grocery Stores,Convenience Stores,33.638287,-112.4088,Surprise,AZ,Convenience Stores
zzw-224@5zb-xk5-6p9,2.995732273553991,8.751316246773456,2.5649493574615367,3,Natural Grocers,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.611958,-111.92725,Scottsdale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-d34-rhq,4.127134385045092,7.67693714581808,3.044522437723423,1,Valley Spot Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.39196,-112.05857,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-zdq-9xq,6.489204931325317,8.315077007294104,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.307461000000004,-111.72041,Gilbert,AZ,Convenience Stores
224-222@5zb-xdq-435,3.7612001156935624,9.583488878607804,2.6390573296152584,3,Ben Brothers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.451256,-112.04572,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-zdq-skf,7.444833273892193,8.069968149059841,2.995732273553991,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.305004,-111.70238,Gilbert,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-223@8ts-3m4-rkz,5.10594547390058,7.284820912568604,3.4965075614664802,1,7-Eleven,Grocery Stores,Convenience Stores,32.235592,-110.94547,Tucson,AZ,Convenience Stores
224-222@5zb-xbw-8d9,4.962844630259907,8.420241665339788,2.1972245773362196,1,7-Eleven,Grocery Stores,Convenience Stores,33.538216,-112.11654,Phoenix,AZ,Convenience Stores
226-222@5zb-xb6-qcq,5.214935757608986,8.994420665751292,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.523758,-112.13398,Phoenix,AZ,Convenience Stores
223-222@8ts-cjr-w8v,2.1972245773362196,9.338557669776936,2.3978952727983707,3,Brown & Brown Mercantile,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.867714,-111.74107,Casa Grande,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-224@5z9-7pm-snq,5.455321115357702,8.53856321715243,3.044522437723423,1,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,34.476192,-114.33437,Lake Havasu City,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8sc-r8d-f75,3.367295829986474,7.937017489515454,3.1986731175506815,3,Alkosh Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.72187,-114.64649,Yuma,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-3m5-2zf,3.7376696182833684,9.358674166481876,3.1354942159291497,3,Los Tres Gallos,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.249977,-110.97543,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-224@5zb-xd9-jgk,6.964135612418245,8.054522609537294,2.995732273553991,1,Cardenas Markets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.481888,-112.18475,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-225@5zb-xdj-7h5,6.490723534502507,7.7039102096163115,2.9444389791664403,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.481209,-112.20234,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@8ts-3nt-w49,5.420534999272286,8.524962928680598,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,32.191753,-110.99991,Tucson,AZ,Convenience Stores
zzw-222@5zb-v7b-snq,6.218600119691729,8.379079889286603,2.772588722239781,1,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.637386,-112.42545,Surprise,AZ,Supermarkets and Other Grocery (except Convenience) Stores
